latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-8.809,26.967,330.6,1,1,2017-05-09,1145,A,83,6.0NRT,302.6,22,D
-8.81,26.958,316.9,1,1,2017-05-09,1145,A,38,6.0NRT,300.1,6.6,D
-9.298,23.427,315.1,1.5,1.2,2017-05-09,1145,A,53,6.0NRT,296.7,12.2,D
-9.323,23.244,324.2,1.6,1.2,2017-05-09,1145,A,78,6.0NRT,294.5,30.8,D
-8.751,27.311,317,1,1,2017-05-09,1145,A,68,6.0NRT,300.4,8.9,D
-8.752,27.302,337.1,1,1,2017-05-09,1145,A,88,6.0NRT,302.8,32.9,D
-8.754,27.292,312.2,1,1,2017-05-09,1145,A,29,6.0NRT,299.2,4.1,D
-8.767,27.137,317.5,1,1,2017-05-09,1145,A,56,6.0NRT,299.7,9.8,D
-9.644,20.455,314.3,2.6,1.6,2017-05-09,1145,A,26,6.0NRT,293.5,32.7,D
-9.24,23.531,324.3,1.5,1.2,2017-05-09,1145,A,78,6.0NRT,295.8,29.5,D
-9.245,23.49,312,1.5,1.2,2017-05-09,1145,A,52,6.0NRT,295.4,9.7,D
-8.664,27.666,326.3,1,1,2017-05-09,1145,A,80,6.0NRT,298.4,19.5,D
-8.665,27.657,310.7,1,1,2017-05-09,1145,A,50,6.0NRT,297.4,4.9,D
-8.729,27.206,315.8,1,1,2017-05-09,1145,A,61,6.0NRT,297.2,8.3,D
-8.74,27.133,323.7,1,1,2017-05-09,1145,A,77,6.0NRT,300.4,15.1,D
-8.656,27.656,312,1,1,2017-05-09,1145,A,56,6.0NRT,298.1,6.2,D
-8.726,27.168,323.3,1,1,2017-05-09,1145,A,77,6.0NRT,297.7,16.6,D
-8.71,27.212,316,1,1,2017-05-09,1145,A,66,6.0NRT,299.4,8,D
-8.93,25.621,341,1.1,1.1,2017-05-09,1145,A,90,6.0NRT,302.8,42.8,D
-8.717,27.096,317.1,1,1,2017-05-09,1145,A,45,6.0NRT,301.3,9,D
-8.75,26.858,321.6,1,1,2017-05-09,1145,A,68,6.0NRT,298.4,12.6,D
-8.924,25.624,326,1.1,1.1,2017-05-09,1145,A,79,6.0NRT,303.2,18.9,D
-8.926,25.613,324.2,1.1,1.1,2017-05-09,1145,A,77,6.0NRT,300.2,16.3,D
-8.288,29.928,310.2,1.2,1.1,2017-05-09,1145,A,52,6.0NRT,299.1,5.4,D
-8.857,25.967,312.7,1.1,1,2017-05-09,1145,A,28,6.0NRT,298.1,4.9,D
-9.152,23.822,317.8,1.4,1.2,2017-05-09,1145,A,70,6.0NRT,296.4,18.1,D
-8.717,26.9,318.5,1,1,2017-05-09,1145,A,51,6.0NRT,299.8,7.9,D
-8.637,27.398,312.3,1,1,2017-05-09,1145,A,57,6.0NRT,299.1,5.2,D
-8.638,27.389,314.4,1,1,2017-05-09,1145,A,63,6.0NRT,300,6.7,D
-8.658,27.253,312.8,1,1,2017-05-09,1145,A,52,6.0NRT,297.9,4.9,D
-8.646,27.076,334.2,1,1,2017-05-09,1145,A,86,6.0NRT,302.2,26.1,D
-8.824,25.793,315.9,1.1,1,2017-05-09,1145,A,64,6.0NRT,299.1,9,D
-9.189,23.042,320.3,1.6,1.3,2017-05-09,1145,A,74,6.0NRT,296.6,26.9,D
-8.61,27.265,311,1,1,2017-05-09,1145,A,48,6.0NRT,298.7,4.6,D
-8.647,27.002,327.5,1,1,2017-05-09,1145,A,81,6.0NRT,303.9,15.2,D
-8.755,26.228,322.6,1.1,1,2017-05-09,1145,A,57,6.0NRT,297.8,14.9,D
-8.756,26.219,315.5,1.1,1,2017-05-09,1145,A,0,6.0NRT,297.9,7.7,D
-9.097,23.669,330.4,1.5,1.2,2017-05-09,1145,A,84,6.0NRT,298.2,39.8,D
-9.188,23.051,318.4,1.6,1.3,2017-05-09,1145,A,59,6.0NRT,297.5,20.9,D
-8.579,27.356,314.1,1,1,2017-05-09,1145,A,62,6.0NRT,299.3,7.2,D
-8.598,27.221,312.6,1,1,2017-05-09,1145,A,54,6.0NRT,297.5,5.4,D
-8.6,27.212,320.8,1,1,2017-05-09,1145,A,74,6.0NRT,298.1,12.2,D
-8.624,27.039,347.3,1,1,2017-05-09,1145,A,94,6.0NRT,306.7,46.1,D
-8.625,27.03,324.8,1,1,2017-05-09,1145,A,43,6.0NRT,305,12.1,D
-9.092,23.676,316.5,1.5,1.2,2017-05-09,1145,A,68,6.0NRT,295,15,D
-9.094,23.663,321.4,1.5,1.2,2017-05-09,1145,A,75,6.0NRT,297.4,23.1,D
-8.792,25.783,319.7,1.1,1,2017-05-09,1145,A,71,6.0NRT,299,13,D
-8.595,27.119,324.5,1,1,2017-05-09,1145,A,78,6.0NRT,301.8,15.3,D
-8.938,24.651,311.7,1.3,1.1,2017-05-09,1145,A,53,6.0NRT,296.9,6.8,D
-9.085,23.567,312.7,1.5,1.2,2017-05-09,1145,A,60,6.0NRT,294.4,11.3,D
-8.557,27.122,322,1,1,2017-05-09,1145,A,35,6.0NRT,300.9,11.3,D
-8.217,29.404,312.8,1.1,1,2017-05-09,1145,A,63,6.0NRT,297.2,8.9,D
-8.218,29.394,308.9,1.1,1,2017-05-09,1145,A,47,6.0NRT,296.4,5.6,D
-8.874,24.677,316.3,1.3,1.1,2017-05-09,1145,A,66,6.0NRT,297.6,11.4,D
-8.872,24.682,319.1,1.3,1.1,2017-05-09,1145,A,71,6.0NRT,298.9,14.5,D
-8.545,26.946,315.5,1,1,2017-05-09,1145,A,53,6.0NRT,301.2,5.2,D
-8.546,26.937,328.6,1,1,2017-05-09,1145,A,82,6.0NRT,303.1,19,D
-8.791,25.052,321.2,1.2,1.1,2017-05-09,1145,A,74,6.0NRT,299.8,14.4,D
-8.792,25.041,328.1,1.2,1.1,2017-05-09,1145,A,81,6.0NRT,300.5,24.3,D
-8.909,24.186,357.1,1.3,1.1,2017-05-09,1145,A,98,6.0NRT,302.7,110.2,D
-8.911,24.174,326.5,1.3,1.2,2017-05-09,1145,A,80,6.0NRT,299,26.3,D
-8.881,24.317,318.5,1.3,1.1,2017-05-09,1145,A,70,6.0NRT,298.2,14.8,D
-8.899,24.184,327.1,1.3,1.1,2017-05-09,1145,A,81,6.0NRT,300.1,27.9,D
-8.901,24.172,319.3,1.3,1.2,2017-05-09,1145,A,72,6.0NRT,298.6,15.2,D
-8.838,24.561,311.5,1.3,1.1,2017-05-09,1145,A,51,6.0NRT,297.1,6.2,D
-8.871,24.316,325.6,1.3,1.1,2017-05-09,1145,A,79,6.0NRT,297.8,24.7,D
-8.889,24.183,351.5,1.3,1.1,2017-05-09,1145,A,96,6.0NRT,301.6,89.9,D
-8.89,24.171,333,1.3,1.2,2017-05-09,1145,A,85,6.0NRT,299.2,39.3,D
-8.468,27.167,328.8,1,1,2017-05-09,1145,A,66,6.0NRT,309.9,13.8,D
-8.814,24.662,337.2,1.3,1.1,2017-05-09,1145,A,88,6.0NRT,298.5,46,D
-8.815,24.651,333.5,1.3,1.1,2017-05-09,1145,A,86,6.0NRT,298,38.3,D
-8.983,23.394,319.6,1.5,1.2,2017-05-09,1145,A,67,6.0NRT,296.8,23,D
-8.708,25.373,321.3,1.1,1.1,2017-05-09,1145,A,73,6.0NRT,298.7,16.1,D
-8.835,24.431,322.2,1.3,1.1,2017-05-09,1145,A,75,6.0NRT,297.2,20.5,D
-8.491,26.873,314.2,1,1,2017-05-09,1145,A,24,6.0NRT,297.1,9,D
-8.65,25.726,324.6,1.1,1,2017-05-09,1145,A,77,6.0NRT,300.3,18.2,D
-8.651,25.716,320,1.1,1,2017-05-09,1145,A,71,6.0NRT,299.5,12.8,D
-8.847,24.177,312.1,1.3,1.1,2017-05-09,1145,A,42,6.0NRT,295.1,6.8,D
-8.86,24.079,327.5,1.4,1.2,2017-05-09,1145,A,81,6.0NRT,298.3,29.2,D
-8.71,25.187,321.3,1.2,1.1,2017-05-09,1145,A,68,6.0NRT,300.7,14,D
-8.851,24.172,312.9,1.3,1.1,2017-05-09,1145,A,58,6.0NRT,294.4,7.6,D
-8.707,25.143,322.6,1.2,1.1,2017-05-09,1145,A,72,6.0NRT,300.8,14.9,D
-8.853,24.085,316.2,1.4,1.2,2017-05-09,1145,A,67,6.0NRT,297.8,11.4,D
-8.854,24.073,314.6,1.4,1.2,2017-05-09,1145,A,61,6.0NRT,294.7,9.4,D
-8.739,24.84,329.7,1.2,1.1,2017-05-09,1145,A,82,6.0NRT,301.7,27.2,D
-8.74,24.829,326.5,1.2,1.1,2017-05-09,1145,A,80,6.0NRT,299,21.9,D
-8.757,24.706,326.5,1.2,1.1,2017-05-09,1145,A,80,6.0NRT,297.7,23.6,D
-8.759,24.695,331.3,1.2,1.1,2017-05-09,1145,A,84,6.0NRT,298.2,31.7,D
-9.009,22.848,312.1,1.7,1.3,2017-05-09,1145,A,38,6.0NRT,293.3,13.2,D
-9.034,22.662,311.5,1.7,1.3,2017-05-09,1145,A,49,6.0NRT,296.4,11.9,D
-8.424,27.025,351.5,1,1,2017-05-09,1145,A,96,6.0NRT,303.3,56.9,D
-8.58,25.911,347.1,1.1,1,2017-05-09,1145,A,94,6.0NRT,301.4,55.1,D
-8.582,25.902,323.7,1.1,1,2017-05-09,1145,A,76,6.0NRT,299.8,15.5,D
-9.668,17.541,312.2,4.4,1.9,2017-05-09,1145,A,62,6.0NRT,292.3,45,D
-8.713,24.881,332.3,1.2,1.1,2017-05-09,1145,A,85,6.0NRT,300.1,30.4,D
-8.658,25.212,323.7,1.2,1.1,2017-05-09,1145,A,42,6.0NRT,304.8,12.5,D
-8.545,25.896,314.8,1.1,1,2017-05-09,1145,A,52,6.0NRT,300.4,5.8,D
-8.546,25.886,318.4,1.1,1,2017-05-09,1145,A,68,6.0NRT,300.5,9.4,D
-8.799,24.015,327.8,1.4,1.2,2017-05-09,1145,A,81,6.0NRT,299.1,30.6,D
-8.8,24.002,322.1,1.4,1.2,2017-05-09,1145,A,76,6.0NRT,295.8,20.7,D
-8.779,24.087,320,1.4,1.2,2017-05-09,1145,A,73,6.0NRT,297.6,17.3,D
-8.78,24.075,321.7,1.4,1.2,2017-05-09,1145,A,75,6.0NRT,297.3,20,D
-8.788,24.013,354.7,1.4,1.2,2017-05-09,1145,A,97,6.0NRT,299,104.8,D
-8.79,24.001,327,1.4,1.2,2017-05-09,1145,A,81,6.0NRT,294.4,28.8,D
-9.342,19.59,316.5,3,1.7,2017-05-09,1145,A,72,6.0NRT,291.3,52.1,D
-9.54,17.884,317.5,4.2,1.9,2017-05-09,1145,A,52,6.0NRT,284.8,107.7,D
-8.614,25.249,320.5,1.2,1.1,2017-05-09,1145,A,55,6.0NRT,302,11.4,D
-7.984,29.624,310.2,1.1,1.1,2017-05-09,1145,A,53,6.0NRT,295.6,6.8,D
-8.353,27.064,315.2,1,1,2017-05-09,1145,A,63,6.0NRT,300.1,7,D
-8.355,27.055,312.9,1,1,2017-05-09,1145,A,56,6.0NRT,298.9,5.4,D
-8.539,25.749,319.7,1.1,1,2017-05-09,1145,A,70,6.0NRT,301.2,12.4,D
-8.609,25.252,334.1,1.2,1.1,2017-05-09,1145,A,86,6.0NRT,303.2,33.9,D
-8.61,25.242,317.4,1.2,1.1,2017-05-09,1145,A,67,6.0NRT,301.2,10.2,D
-8.622,25.158,326.6,1.2,1.1,2017-05-09,1145,A,56,6.0NRT,301.2,19.1,D
-8.613,25.156,319.1,1.2,1.1,2017-05-09,1145,A,38,6.0NRT,299.1,10,D
-8.452,26.238,316.5,1.1,1,2017-05-09,1145,A,54,6.0NRT,303,7.7,D
-8.453,26.229,319.8,1.1,1,2017-05-09,1145,A,69,6.0NRT,305.4,10.3,D
-8.55,25.536,331.5,1.1,1.1,2017-05-09,1145,A,83,6.0NRT,299.6,28.8,D
-8.551,25.526,315.6,1.1,1.1,2017-05-09,1145,A,59,6.0NRT,297.6,8.8,D
-8.607,25.123,321.7,1.2,1.1,2017-05-09,1145,A,29,6.0NRT,302.6,11.9,D
-8.609,25.113,331.9,1.2,1.1,2017-05-09,1145,A,84,6.0NRT,302,28.1,D
-9.342,19.583,319.6,3,1.7,2017-05-09,1145,A,76,6.0NRT,292.8,65.9,D
-7.928,29.678,309.2,1.1,1.1,2017-05-09,1145,A,43,6.0NRT,296.8,5.6,D
-8.629,24.75,314.3,1.2,1.1,2017-05-09,1145,A,31,6.0NRT,297.7,8.2,D
-8.882,22.855,333.7,1.7,1.3,2017-05-09,1145,A,87,6.0NRT,295.1,60.7,D
-8.685,24.254,328,1.3,1.1,2017-05-09,1145,A,81,6.0NRT,297.3,29,D
-8.79,23.467,319.5,1.5,1.2,2017-05-09,1145,A,73,6.0NRT,294.8,24.4,D
-8.792,23.453,325.7,1.5,1.2,2017-05-09,1145,A,80,6.0NRT,297.2,36.3,D
-8.677,24.24,316.7,1.3,1.1,2017-05-09,1145,A,53,6.0NRT,294.3,13.4,D
-8.588,24.823,318.2,1.2,1.1,2017-05-09,1145,A,60,6.0NRT,299.6,10.6,D
-8.624,24.554,315.5,1.3,1.1,2017-05-09,1145,A,64,6.0NRT,299.9,10.1,D
-8.55,25.039,326.6,1.2,1.1,2017-05-09,1145,A,60,6.0NRT,298.6,22.2,D
-8.551,25.028,314,1.2,1.1,2017-05-09,1145,A,28,6.0NRT,297.2,5.9,D
-8.614,24.553,335.5,1.3,1.1,2017-05-09,1145,A,66,6.0NRT,300.6,41.1,D
-8.616,24.542,326,1.3,1.1,2017-05-09,1145,A,60,6.0NRT,298.1,23.6,D
-7.918,29.455,323.4,1.1,1,2017-05-09,1150,A,59,6.0NRT,298.8,19.4,D
-8.547,25.044,317.3,1.2,1.1,2017-05-09,1150,A,51,6.0NRT,298.9,11.8,D
-8.548,25.033,324.7,1.2,1.1,2017-05-09,1150,A,59,6.0NRT,298,20.9,D
-8.614,24.559,316.9,1.3,1.1,2017-05-09,1150,A,51,6.0NRT,299,11.4,D
-8.616,24.548,333.7,1.3,1.1,2017-05-09,1150,A,65,6.0NRT,300.4,38.5,D
-8.606,24.546,340.6,1.3,1.1,2017-05-09,1150,A,90,6.0NRT,300,53.5,D
-7.867,29.54,324.4,1.1,1.1,2017-05-09,1150,A,79,6.0NRT,301.8,20.1,D
-7.868,29.53,319.9,1.1,1.1,2017-05-09,1150,A,74,6.0NRT,299,14.7,D
-8.544,24.778,319.5,1.2,1.1,2017-05-09,1150,A,61,6.0NRT,301.7,13.3,D
-8.679,23.781,333,1.4,1.2,2017-05-09,1150,A,86,6.0NRT,295.7,46.5,D
-8.681,23.768,331.8,1.4,1.2,2017-05-09,1150,A,85,6.0NRT,297.3,44,D
-8.2,27.11,330.6,1,1,2017-05-09,1150,A,83,6.0NRT,300.3,21.6,D
-8.493,25.004,316.7,1.2,1.1,2017-05-09,1150,A,66,6.0NRT,298,9.9,D
-8.494,24.993,332.1,1.2,1.1,2017-05-09,1150,A,84,6.0NRT,298.4,32,D
-7.225,33.49,321.9,2.1,1.4,2017-05-09,1150,A,76,6.0NRT,300.8,34.9,D
-7.228,33.471,353.1,2.1,1.4,2017-05-09,1150,A,97,6.0NRT,301,180.8,D
-8.335,26.08,324.6,1.1,1,2017-05-09,1150,A,66,6.0NRT,305,13.5,D
-8.51,24.807,317.7,1.2,1.1,2017-05-09,1150,A,69,6.0NRT,295.6,12.6,D
-9.055,20.58,318.2,2.5,1.5,2017-05-09,1150,A,57,6.0NRT,292.7,37.8,D
-9.044,20.556,324.4,2.5,1.5,2017-05-09,1150,A,71,6.0NRT,294.7,63,D
-8.193,26.97,330.8,1,1,2017-05-09,1150,A,83,6.0NRT,304.2,19.9,D
-8.199,26.924,323.9,1,1,2017-05-09,1150,A,74,6.0NRT,304.2,11.4,D
-9.387,17.496,326.1,4.4,1.9,2017-05-09,1150,A,57,6.0NRT,292.3,158.7,D
-7.224,33.483,333.5,2.1,1.4,2017-05-09,1150,A,86,6.0NRT,301.8,74.9,D
-7.227,33.463,332.7,2.1,1.4,2017-05-09,1150,A,85,6.0NRT,299.1,71.7,D
-8.481,24.852,316,1.2,1.1,2017-05-09,1150,A,45,6.0NRT,299.1,9.8,D
-9.048,20.572,321.9,2.5,1.5,2017-05-09,1150,A,57,6.0NRT,294.5,51.1,D
-9.051,20.549,331.5,2.5,1.5,2017-05-09,1150,A,86,6.0NRT,293.7,96.6,D
-7.797,29.451,310.7,1.1,1,2017-05-09,1150,A,57,6.0NRT,298.6,6,D
-9.083,19.967,315.6,2.8,1.6,2017-05-09,1150,A,70,6.0NRT,295.4,44.6,D
-9.086,19.941,308.3,2.8,1.6,2017-05-09,1150,A,37,6.0NRT,291.5,20.7,D
-9.385,17.488,324.8,4.4,1.9,2017-05-09,1150,A,56,6.0NRT,293.2,144.5,D
-6.951,34.783,319.2,2.7,1.6,2017-05-09,1150,A,34,6.0NRT,298,31.7,D
-8.574,23.799,324.1,1.4,1.2,2017-05-09,1150,A,78,6.0NRT,294.8,26.9,D
-8.575,23.786,325.1,1.4,1.2,2017-05-09,1150,A,79,6.0NRT,296.6,28.9,D
-7.731,29.698,313.7,1.1,1.1,2017-05-09,1150,A,65,6.0NRT,299.2,9.3,D
-7.733,29.687,309.3,1.1,1.1,2017-05-09,1150,A,51,6.0NRT,297.8,5.6,D
-7.744,29.617,310.8,1.1,1.1,2017-05-09,1150,A,57,6.0NRT,297.8,5.5,D
-8.334,25.349,333.1,1.1,1.1,2017-05-09,1150,A,85,6.0NRT,300.3,30.6,D
-8.335,25.338,315.9,1.1,1.1,2017-05-09,1150,A,46,6.0NRT,299.7,7.4,D
-8.486,24.141,317.5,1.3,1.1,2017-05-09,1150,A,57,6.0NRT,297.6,14,D
-8.15,26.559,326.2,1,1,2017-05-09,1150,A,66,6.0NRT,304.6,15.1,D
-8.488,24.148,316,1.3,1.1,2017-05-09,1150,A,51,6.0NRT,297.6,12.3,D
-8.141,26.425,326.3,1,1,2017-05-09,1150,A,74,6.0NRT,305.8,13.2,D
-8.142,26.416,326,1,1,2017-05-09,1150,A,77,6.0NRT,303.7,13.5,D
-8.4,24.482,325.5,1.3,1.1,2017-05-09,1150,A,65,6.0NRT,297.6,22.6,D
-8.39,24.481,353.6,1.3,1.1,2017-05-09,1150,A,97,6.0NRT,294.8,90.5,D
-8.796,21.307,317,2.2,1.4,2017-05-09,1150,A,73,6.0NRT,294.2,31.4,D
-7.974,27.341,311.9,1,1,2017-05-09,1150,A,45,6.0NRT,299.4,4.6,D
-8.765,21.443,323.9,2.1,1.4,2017-05-09,1150,A,80,6.0NRT,294.8,48.2,D
-8.426,23.901,335.7,1.4,1.2,2017-05-09,1150,A,88,6.0NRT,298.5,50.3,D
-8.583,22.689,318.6,1.7,1.3,2017-05-09,1150,A,73,6.0NRT,295,25.5,D
-8.763,21.456,319.7,2.1,1.4,2017-05-09,1150,A,62,6.0NRT,297,33.3,D
-8.765,21.436,314.9,2.1,1.4,2017-05-09,1150,A,36,6.0NRT,293.7,19.7,D
-8.367,24.282,316.8,1.3,1.1,2017-05-09,1150,A,58,6.0NRT,292.8,12.3,D
-8.418,23.906,325.7,1.4,1.2,2017-05-09,1150,A,80,6.0NRT,297.7,28.4,D
-8.42,23.894,328.1,1.4,1.2,2017-05-09,1150,A,77,6.0NRT,296.4,33.1,D
-8.585,22.683,316.1,1.7,1.3,2017-05-09,1150,A,70,6.0NRT,294.9,21.8,D
-8.311,24.613,325.6,1.2,1.1,2017-05-09,1150,A,79,6.0NRT,297.1,22.6,D
-8.329,24.407,314.1,1.3,1.1,2017-05-09,1150,A,36,6.0NRT,295,8.6,D
-7.554,29.722,332.6,1.1,1.1,2017-05-09,1150,A,86,6.0NRT,302.7,31.2,D
-7.555,29.711,323.2,1.1,1.1,2017-05-09,1150,A,57,6.0NRT,299.5,17.6,D
-7.927,27.153,320.4,1,1,2017-05-09,1150,A,71,6.0NRT,303.2,8.7,D
-8.287,24.564,326.8,1.3,1.1,2017-05-09,1150,A,80,6.0NRT,296,22.8,D
-7.544,29.72,325.9,1.1,1.1,2017-05-09,1150,A,70,6.0NRT,299.8,20.9,D
-7.545,29.71,318.3,1.1,1.1,2017-05-09,1150,A,16,6.0NRT,298.7,11.7,D
-8.03,26.355,318.7,1,1,2017-05-09,1150,A,67,6.0NRT,300.6,8.4,D
-8.032,26.346,337.5,1,1,2017-05-09,1150,A,88,6.0NRT,304.3,32.4,D
-8.033,26.337,344.3,1,1,2017-05-09,1150,A,92,6.0NRT,303.8,44.3,D
-8.266,24.641,321.8,1.2,1.1,2017-05-09,1150,A,70,6.0NRT,298.4,15,D
-8.24,24.761,331.4,1.2,1.1,2017-05-09,1150,A,84,6.0NRT,302.3,31.2,D
-8.241,24.751,337.3,1.2,1.1,2017-05-09,1150,A,88,6.0NRT,299.1,42.6,D
-8.36,23.706,330.8,1.4,1.2,2017-05-09,1150,A,84,6.0NRT,296.8,37.9,D
-7.531,29.588,314.1,1.1,1.1,2017-05-09,1150,A,66,6.0NRT,298,9.6,D
-8.258,24.403,322.6,1.3,1.1,2017-05-09,1150,A,75,6.0NRT,299.1,17.4,D
-8.293,24.157,327.5,1.3,1.1,2017-05-09,1150,A,76,6.0NRT,294.7,28.2,D
-7.197,31.697,315.5,1.5,1.2,2017-05-09,1150,A,37,6.0NRT,297.7,13,D
-7.199,31.683,320.7,1.5,1.2,2017-05-09,1150,A,69,6.0NRT,297.2,21.6,D
-8.154,25.083,322.2,1.2,1.1,2017-05-09,1150,A,64,6.0NRT,297.8,14.8,D
-8.156,25.073,320.7,1.2,1.1,2017-05-09,1150,A,38,6.0NRT,297.8,13,D
-7.186,31.695,326.9,1.5,1.2,2017-05-09,1150,A,81,6.0NRT,296.9,33.2,D
-7.188,31.681,319.9,1.5,1.2,2017-05-09,1150,A,50,6.0NRT,297,19.4,D
-8.144,25.082,324.7,1.2,1.1,2017-05-09,1150,A,76,6.0NRT,297.5,17.9,D
-8.158,24.987,315.2,1.2,1.1,2017-05-09,1150,A,60,6.0NRT,295.5,8.9,D
-8.214,24.502,320.5,1.3,1.1,2017-05-09,1150,A,52,6.0NRT,297.3,12.9,D
-8.487,22.473,316.6,1.8,1.3,2017-05-09,1150,A,70,6.0NRT,295.3,23.1,D
-7.497,29.49,313.5,1.1,1.1,2017-05-09,1150,A,65,6.0NRT,299,8.2,D
-8.169,24.757,326.7,1.2,1.1,2017-05-09,1150,A,79,6.0NRT,297.1,23.2,D
-8.364,23.31,322.7,1.5,1.2,2017-05-09,1150,A,77,6.0NRT,297.2,30.1,D
-8.613,21.411,326.7,2.1,1.4,2017-05-09,1150,A,82,6.0NRT,297.6,59.7,D
-8.615,21.392,317.1,2.1,1.4,2017-05-09,1150,A,69,6.0NRT,293.5,29.5,D
-8.154,24.722,322.1,1.2,1.1,2017-05-09,1150,A,64,6.0NRT,299.5,16,D
-8.211,24.302,322.6,1.3,1.1,2017-05-09,1150,A,51,6.0NRT,300.6,16.9,D
-8.689,20.599,311.5,2.5,1.5,2017-05-09,1150,A,29,6.0NRT,295.9,26.3,D
-8.144,24.72,318.4,1.2,1.1,2017-05-09,1150,A,40,6.0NRT,298.3,11.3,D
-8.151,24.597,320.5,1.2,1.1,2017-05-09,1150,A,65,6.0NRT,299.1,12.7,D
-8.149,24.602,323.3,1.2,1.1,2017-05-09,1150,A,71,6.0NRT,300,17.2,D
-8.197,24.258,320.8,1.3,1.1,2017-05-09,1150,A,53,6.0NRT,298.5,14.7,D
-7.774,27.192,324.6,1,1,2017-05-09,1150,A,75,6.0NRT,307,12.2,D
-7.863,26.565,318.2,1,1,2017-05-09,1150,A,67,6.0NRT,299.9,9.4,D
-7.864,26.556,312.7,1,1,2017-05-09,1150,A,49,6.0NRT,300.1,4.7,D
-8.156,24.406,322.8,1.3,1.1,2017-05-09,1150,A,71,6.0NRT,300.5,15.6,D
-8.259,23.654,319.6,1.4,1.2,2017-05-09,1150,A,72,6.0NRT,298.2,17.8,D
-7.481,29.098,310.5,1.1,1,2017-05-09,1150,A,47,6.0NRT,297.8,5,D
-7.795,26.918,326.9,1,1,2017-05-09,1150,A,0,6.0NRT,306.1,15,D
-8.146,24.405,320.7,1.3,1.1,2017-05-09,1150,A,63,6.0NRT,300.5,12.1,D
-8.199,23.94,319.9,1.4,1.2,2017-05-09,1150,A,57,6.0NRT,301.2,14.9,D
-8.013,25.153,313.5,1.2,1.1,2017-05-09,1150,A,51,6.0NRT,298.9,5.8,D
-7.764,26.877,322.1,1,1,2017-05-09,1150,A,56,6.0NRT,301,10.6,D
-7.861,26.185,315,1,1,2017-05-09,1150,A,59,6.0NRT,301.5,5.7,D
-8.065,24.624,332.1,1.2,1.1,2017-05-09,1150,A,75,6.0NRT,306.4,28.9,D
-8.066,24.613,349.1,1.2,1.1,2017-05-09,1150,A,95,6.0NRT,303,68.4,D
-8.08,24.512,322.7,1.3,1.1,2017-05-09,1150,A,66,6.0NRT,301.8,14.3,D
-8.239,23.313,344.1,1.5,1.2,2017-05-09,1150,A,87,6.0NRT,297.8,83.3,D
-8.055,24.623,332.4,1.2,1.1,2017-05-09,1150,A,80,6.0NRT,303.3,29.8,D
-8.327,22.54,314.2,1.7,1.3,2017-05-09,1150,A,42,6.0NRT,294.6,18.1,D
-7.48,28.665,312.5,1,1,2017-05-09,1150,A,49,6.0NRT,297.9,7.3,D
-8.054,24.628,323.2,1.2,1.1,2017-05-09,1150,A,75,6.0NRT,301.4,16.4,D
-8.055,24.617,324.5,1.2,1.1,2017-05-09,1150,A,74,6.0NRT,303.5,18.7,D
-8.235,23.322,314.1,1.5,1.2,2017-05-09,1150,A,51,6.0NRT,295.7,13.3,D
-8.237,23.308,337.7,1.5,1.2,2017-05-09,1150,A,88,6.0NRT,297.7,62.9,D
-7.387,29.247,311.1,1.1,1,2017-05-09,1150,A,54,6.0NRT,297.6,6.2,D
-8.331,22.536,315.9,1.7,1.3,2017-05-09,1150,A,59,6.0NRT,294.2,23.4,D
-7.377,29.246,310.5,1.1,1,2017-05-09,1150,A,50,6.0NRT,297.5,5.5,D
-8.028,24.67,335.6,1.2,1.1,2017-05-09,1150,A,87,6.0NRT,300.1,36.9,D
-8.142,23.839,317,1.4,1.2,2017-05-09,1150,A,64,6.0NRT,298.2,14.2,D
-7.712,26.854,324.7,1,1,2017-05-09,1150,A,35,6.0NRT,307.6,10.3,D
-7.943,25.211,321.5,1.1,1.1,2017-05-09,1150,A,72,6.0NRT,298.9,14.3,D
-8.017,24.679,330.2,1.2,1.1,2017-05-09,1150,A,69,6.0NRT,302.3,24.6,D
-8.018,24.668,331.7,1.2,1.1,2017-05-09,1150,A,70,6.0NRT,300.4,27.6,D
-8.256,22.835,318,1.6,1.3,2017-05-09,1150,A,70,6.0NRT,297.9,20.7,D
-7.693,26.861,332.9,1,1,2017-05-09,1150,A,71,6.0NRT,306.2,19.9,D
-8.479,21.038,312.7,2.3,1.5,2017-05-09,1150,A,65,6.0NRT,297,19.1,D
-7.363,29.085,326.7,1.1,1,2017-05-09,1150,A,80,6.0NRT,300.7,19.7,D
-7.342,29.161,312.8,1.1,1,2017-05-09,1150,A,60,6.0NRT,298.9,7.2,D
-7.672,26.876,322.4,1,1,2017-05-09,1150,A,74,6.0NRT,303.5,10.3,D
-7.952,24.859,319.6,1.2,1.1,2017-05-09,1150,A,69,6.0NRT,300.6,11.1,D
-7.956,24.827,333.9,1.2,1.1,2017-05-09,1150,A,85,6.0NRT,304.1,32.6,D
-7.958,24.816,323.9,1.2,1.1,2017-05-09,1150,A,62,6.0NRT,301.5,16.9,D
-7.942,24.858,335.1,1.2,1.1,2017-05-09,1150,A,86,6.0NRT,303.1,33.1,D
-7.944,24.847,347.5,1.2,1.1,2017-05-09,1150,A,94,6.0NRT,304.7,60.6,D
